username,total_comments,sentiment_score,positive_count,neutral_count,negative_count,avg_bert_score,avg_vader_score,positive_pct,neutral_pct,negative_pct
mamirrachadas,1,0.9214,1,0,0,0.9189,0.9272,100.0,0.0,0.0
paolabgood,1,0.9213,1,0,0,0.8963,0.9798,100.0,0.0,0.0
annimarikk,1,0.9212,1,0,0,0.906,0.9568,100.0,0.0,0.0
kidzootd,1,0.9209,1,0,0,0.9578,0.8348,100.0,0.0,0.0
alessagabrielle,3,0.9207,3,0,0,0.9256,0.9094,100.0,0.0,0.0
ratilekalakala,1,0.9207,1,0,0,0.9057,0.9557,100.0,0.0,0.0
flukeofmakeup,1,0.9206,1,0,0,0.8964,0.9772,100.0,0.0,0.0
hautemamastyle,1,0.9205,1,0,0,0.9023,0.9629,100.0,0.0,0.0
crystalxdanielle,1,0.9204,1,0,0,0.9338,0.8891,100.0,0.0,0.0
kellydanielsson,1,0.9204,1,0,0,0.9165,0.9294,100.0,0.0,0.0
saraindubai,1,0.9203,1,0,0,0.8936,0.9826,100.0,0.0,0.0
bobbyberk,1,0.9201,1,0,0,0.9297,0.8978,100.0,0.0,0.0
makingahousesparkle,1,0.92,1,0,0,0.9102,0.9429,100.0,0.0,0.0
florythefish,1,0.9198,1,0,0,0.921,0.9169,100.0,0.0,0.0
taramays25,1,0.9198,1,0,0,0.933,0.8891,100.0,0.0,0.0
fitmama__perry,1,0.9197,1,0,0,0.887,0.9959,100.0,0.0,0.0
justincooking,1,0.9196,1,0,0,0.8938,0.9798,100.0,0.0,0.0
miguelremon,1,0.9196,1,0,0,0.9036,0.957,100.0,0.0,0.0
thestylistandthewardrobe,1,0.9195,1,0,0,0.9055,0.9521,100.0,0.0,0.0
stilettodiapers,1,0.9194,1,0,0,0.9211,0.9154,100.0,0.0,0.0
adrianasinke,1,0.9194,1,0,0,0.9365,0.8796,100.0,0.0,0.0
littlefashionstylist,1,0.9194,1,0,0,0.9168,0.9256,100.0,0.0,0.0
mellycoy,1,0.9193,1,0,0,0.8982,0.9685,100.0,0.0,0.0
chelseaolivia13,1,0.9192,1,0,0,0.9137,0.9321,100.0,0.0,0.0
alexandra.em,1,0.9191,1,0,0,0.9125,0.9344,100.0,0.0,0.0
abbiekaym,1,0.919,1,0,0,0.9119,0.9356,100.0,0.0,0.0
emilyjuell.se,1,0.9189,1,0,0,0.9144,0.9294,100.0,0.0,0.0
ourwabisabilife,1,0.9188,1,0,0,0.9231,0.9086,100.0,0.0,0.0
igeeokafor,1,0.9187,1,0,0,0.9092,0.9408,100.0,0.0,0.0
christycusato,1,0.9187,1,0,0,0.8954,0.973,100.0,0.0,0.0
sitaar,1,0.9187,1,0,0,0.9616,0.8185,100.0,0.0,0.0
valyastasteofhome,1,0.9186,1,0,0,0.9125,0.9327,100.0,0.0,0.0
everydaydogmom,1,0.9186,1,0,0,0.9125,0.9327,100.0,0.0,0.0
home.at.number35,1,0.9186,1,0,0,0.9483,0.8494,100.0,0.0,0.0
nikkii_makeup,1,0.9185,1,0,0,0.9369,0.8756,100.0,0.0,0.0
swlewislife,1,0.9184,1,0,0,0.9075,0.9439,100.0,0.0,0.0
avivadrescher,1,0.9182,1,0,0,0.9026,0.9547,100.0,0.0,0.0
carleyscamera,1,0.9179,1,0,0,0.9229,0.9061,100.0,0.0,0.0
lotusbouchecousue,1,0.9178,1,0,0,0.8914,0.9794,100.0,0.0,0.0
crymajin,1,0.9177,1,0,0,0.9215,0.9088,100.0,0.0,0.0
notanotherblonde,1,0.9176,1,0,0,0.9412,0.8624,100.0,0.0,0.0
ashleyrosereeves,1,0.9175,1,0,0,0.8857,0.9917,100.0,0.0,0.0
jadehameister,1,0.9175,1,0,0,0.9225,0.9058,100.0,0.0,0.0
frk.mami,1,0.9174,1,0,0,0.8987,0.9609,100.0,0.0,0.0
aproposh,1,0.9173,1,0,0,0.9038,0.9488,100.0,0.0,0.0
joannalohman15,1,0.917,1,0,0,0.8856,0.9903,100.0,0.0,0.0
breekleintop,1,0.9169,1,0,0,0.9018,0.9521,100.0,0.0,0.0
kaysalbeautyxo,1,0.9169,1,0,0,0.9038,0.9474,100.0,0.0,0.0
kindercraze,1,0.9168,1,0,0,0.9133,0.9251,100.0,0.0,0.0
ameliecheval31,1,0.9166,1,0,0,0.9189,0.9113,100.0,0.0,0.0
themeghanjones,1,0.9166,1,0,0,0.9023,0.95,100.0,0.0,0.0
giorgiomerlino,1,0.9164,1,0,0,0.9157,0.9179,100.0,0.0,0.0
willowinwonderland,1,0.9163,1,0,0,0.945,0.8494,100.0,0.0,0.0
juhhpadilha,1,0.9162,1,0,0,0.9038,0.945,100.0,0.0,0.0
trinidad__and__tobago,1,0.9161,1,0,0,0.8987,0.9567,100.0,0.0,0.0
zaatina_z,1,0.9161,1,0,0,0.9111,0.9278,100.0,0.0,0.0
freeinfoz,1,0.9161,1,0,0,0.9315,0.8801,100.0,0.0,0.0
natalie.engelbrecht,1,0.9161,1,0,0,0.911,0.928,100.0,0.0,0.0
annacossack,1,0.916,1,0,0,0.9118,0.9258,100.0,0.0,0.0
siglinchen,1,0.9159,1,0,0,0.9077,0.935,100.0,0.0,0.0
kyraglasmacher,1,0.9158,1,0,0,0.8949,0.9647,100.0,0.0,0.0
santanaadriana,1,0.9158,1,0,0,0.8853,0.9868,100.0,0.0,0.0
littledairyontheprairie,1,0.9155,1,0,0,0.9844,0.7547,100.0,0.0,0.0
joanna_everydaymadefresh,1,0.9154,1,0,0,0.9094,0.9293,100.0,0.0,0.0
sarahhhrae,1,0.9152,1,0,0,0.8908,0.9722,100.0,0.0,0.0
gr1fn,1,0.915,1,0,0,0.8928,0.9668,100.0,0.0,0.0
fransoie_,1,0.915,1,0,0,0.9042,0.9403,100.0,0.0,0.0
palindromedrygoods,1,0.915,1,0,0,0.9121,0.9217,100.0,0.0,0.0
daddy_to_triplet_girls,1,0.9148,1,0,0,0.9044,0.9389,100.0,0.0,0.0
anyuta_rai,1,0.9148,1,0,0,0.8795,0.997,100.0,0.0,0.0
lidiafraguas,1,0.9148,1,0,0,0.8979,0.9543,100.0,0.0,0.0
missbethanykate_,1,0.9147,1,0,0,0.8862,0.9813,100.0,0.0,0.0
lizz_porter,2,0.9145,2,0,0,0.9187,0.9046,100.0,0.0,0.0
joshhindsphotography,1,0.9144,1,0,0,0.8926,0.9652,100.0,0.0,0.0
misscatherinemack,1,0.9144,1,0,0,0.9121,0.9199,100.0,0.0,0.0
foreverciaranobles,1,0.9143,1,0,0,0.9118,0.9201,100.0,0.0,0.0
greenpassionbeauty,1,0.9143,1,0,0,0.886,0.9802,100.0,0.0,0.0
zusinterieur,1,0.9142,1,0,0,0.8842,0.9843,100.0,0.0,0.0
earnestpugh,1,0.9142,1,0,0,0.9156,0.9111,100.0,0.0,0.0
dirt.naturals,1,0.9141,1,0,0,0.9048,0.9359,100.0,0.0,0.0
itsbrittanyanne,2,0.914,2,0,0,0.8838,0.9846,100.0,0.0,0.0
randilynnblog,2,0.9138,2,0,0,0.903,0.9391,100.0,0.0,0.0
jacketsociety,1,0.9137,1,0,0,0.8919,0.9647,100.0,0.0,0.0
thegoodheartedwoman,2,0.9137,2,0,0,0.9346,0.8651,100.0,0.0,0.0
aphrodite_cj,1,0.9134,1,0,0,0.885,0.9797,100.0,0.0,0.0
lizzyaacosta,2,0.9132,2,0,0,0.9155,0.9079,100.0,0.0,0.0
richelle.beauty,1,0.9132,1,0,0,0.9565,0.812,100.0,0.0,0.0
kellie.pardoe,1,0.9132,1,0,0,0.9063,0.9294,100.0,0.0,0.0
stylishjournal,1,0.9132,1,0,0,0.8872,0.9738,100.0,0.0,0.0
tiffanyleighdesign,1,0.9131,1,0,0,0.8964,0.952,100.0,0.0,0.0
wishfulelegance,1,0.913,1,0,0,0.9108,0.918,100.0,0.0,0.0
racheldonnelly11,1,0.9129,1,0,0,0.8842,0.9798,100.0,0.0,0.0
breaking.berto,2,0.9129,2,0,0,0.8997,0.9438,100.0,0.0,0.0
sharkcookie,1,0.9125,1,0,0,0.9314,0.8685,100.0,0.0,0.0
justinbiegall,1,0.9125,1,0,0,0.9032,0.9342,100.0,0.0,0.0
addicted2recipe,1,0.9124,1,0,0,0.9186,0.898,100.0,0.0,0.0
karienanne,2,0.9121,2,0,0,0.8988,0.9432,100.0,0.0,0.0
karlycakesss,1,0.912,1,0,0,0.9025,0.9342,100.0,0.0,0.0
jaanagoeslightly,1,0.912,1,0,0,0.9085,0.9201,100.0,0.0,0.0
travelteresa,1,0.9119,1,0,0,0.8855,0.9734,100.0,0.0,0.0
brendanrobinson,1,0.9116,1,0,0,0.8989,0.9414,100.0,0.0,0.0
slimmingwjade,1,0.9115,1,0,0,0.8766,0.9928,100.0,0.0,0.0
itsmeladyg,2,0.9115,2,0,0,0.9155,0.9022,100.0,0.0,0.0
letsgomum,1,0.9114,1,0,0,0.9077,0.9201,100.0,0.0,0.0
destinymalibu,1,0.9113,1,0,0,0.8952,0.9489,100.0,0.0,0.0
youngmikeofficiall,1,0.9112,1,0,0,0.8778,0.9891,100.0,0.0,0.0
sianawestley,1,0.9112,1,0,0,0.8808,0.9823,100.0,0.0,0.0
bornorigingal,1,0.9111,1,0,0,0.8885,0.9638,100.0,0.0,0.0
katetwigley,1,0.9109,1,0,0,0.9001,0.936,100.0,0.0,0.0
ladyloh,1,0.9106,1,0,0,0.9056,0.9221,100.0,0.0,0.0
aledream_,1,0.9106,1,0,0,0.9478,0.8238,100.0,0.0,0.0
momlifewithamanda,1,0.9105,1,0,0,0.9074,0.9178,100.0,0.0,0.0
kickitcustom,1,0.9105,1,0,0,0.8872,0.9649,100.0,0.0,0.0
baby_wynter_,1,0.9104,1,0,0,0.8926,0.9521,100.0,0.0,0.0
bellesserestyle,1,0.9102,1,0,0,0.9523,0.8119,100.0,0.0,0.0
phoebejtonkin,1,0.9101,1,0,0,0.8812,0.9776,100.0,0.0,0.0
flying.juliette,1,0.91,1,0,0,0.8843,0.9701,100.0,0.0,0.0
jadelizroper,1,0.91,1,0,0,0.936,0.8494,100.0,0.0,0.0
c_armenh,1,0.91,1,0,0,0.901,0.9311,100.0,0.0,0.0
bybmg,1,0.9099,1,0,0,0.9546,0.8057,100.0,0.0,0.0
shisodelicious,1,0.9098,1,0,0,0.9399,0.8396,100.0,0.0,0.0
lamamacitablog,1,0.9098,1,0,0,0.923,0.879,100.0,0.0,0.0
limor_markman,1,0.9096,1,0,0,0.9013,0.9291,100.0,0.0,0.0
oliveandtate_,1,0.9096,1,0,0,0.9062,0.9177,100.0,0.0,0.0
weekendjaunts,1,0.9096,1,0,0,0.8942,0.9457,100.0,0.0,0.0
somethingcrunchymummy,1,0.9096,1,0,0,0.894,0.9461,100.0,0.0,0.0
ashleyinwanderland,1,0.9094,1,0,0,0.8895,0.9557,100.0,0.0,0.0
miss_whisk,1,0.9093,1,0,0,0.9022,0.9258,100.0,0.0,0.0
sunshine.meraki,1,0.9093,1,0,0,0.8985,0.9344,100.0,0.0,0.0
kyleetranstrum,1,0.9091,1,0,0,0.914,0.8976,100.0,0.0,0.0
theevergreendiaries,1,0.909,1,0,0,0.8963,0.9385,100.0,0.0,0.0
emy_ltr,1,0.909,1,0,0,0.8903,0.9526,100.0,0.0,0.0
happygreylucky,1,0.9089,1,0,0,0.9431,0.8291,100.0,0.0,0.0
meadowofsix,1,0.9088,1,0,0,0.9203,0.8818,100.0,0.0,0.0
southernlivingmag,1,0.9087,1,0,0,0.9057,0.9158,100.0,0.0,0.0
mahfamily5,1,0.9087,1,0,0,0.9404,0.8348,100.0,0.0,0.0
plantandsprout,1,0.9086,1,0,0,0.9648,0.7775,100.0,0.0,0.0
chatfieldcourt,1,0.9084,1,0,0,0.8981,0.9326,100.0,0.0,0.0
planningwithkristen,1,0.9083,1,0,0,0.9062,0.9132,100.0,0.0,0.0
mamasblogueando_guate,1,0.9082,1,0,0,0.9003,0.9268,100.0,0.0,0.0
samanthajpearson,1,0.9082,1,0,0,0.8802,0.9737,100.0,0.0,0.0
lovetyalexander,1,0.9082,1,0,0,0.9258,0.8673,100.0,0.0,0.0
jessrabbott,1,0.9081,1,0,0,0.897,0.934,100.0,0.0,0.0
the_flyaway_girl,1,0.9081,1,0,0,0.8916,0.9465,100.0,0.0,0.0
eliasgabrieloficial,1,0.9081,1,0,0,0.9021,0.922,100.0,0.0,0.0
comarcadoparahybuna,1,0.9078,1,0,0,0.8918,0.9451,100.0,0.0,0.0
ryanlichtel,1,0.9078,1,0,0,0.9109,0.9005,100.0,0.0,0.0
schoolofstyle.blog,1,0.9078,1,0,0,0.8834,0.9649,100.0,0.0,0.0
drwisdom21,1,0.9077,1,0,0,0.8819,0.9679,100.0,0.0,0.0
fredericschlosser,1,0.9077,1,0,0,0.8901,0.9488,100.0,0.0,0.0
your_entertainment_platform,1,0.9076,1,0,0,0.8789,0.9744,100.0,0.0,0.0
laurelevans,1,0.9076,1,0,0,0.8936,0.9404,100.0,0.0,0.0
ilovegan,1,0.9076,1,0,0,0.9052,0.9132,100.0,0.0,0.0
stace_mcgregs,1,0.9075,1,0,0,0.8813,0.9685,100.0,0.0,0.0
kaylann_marie,1,0.9074,1,0,0,0.8722,0.9895,100.0,0.0,0.0
mirandalane_misstx,1,0.9073,1,0,0,0.9431,0.8238,100.0,0.0,0.0
domholmestattoo,1,0.9073,1,0,0,0.9216,0.8741,100.0,0.0,0.0
madithemermaid,1,0.9072,1,0,0,0.9068,0.9083,100.0,0.0,0.0
lulusdreamtown,1,0.9071,1,0,0,0.9044,0.9134,100.0,0.0,0.0
cammermaid,1,0.907,1,0,0,0.8886,0.9499,100.0,0.0,0.0
candice.cheatwood,1,0.907,1,0,0,0.8862,0.9556,100.0,0.0,0.0
knowingtracy,1,0.907,1,0,0,0.8822,0.965,100.0,0.0,0.0
carlanunez_,1,0.9068,1,0,0,0.9003,0.9221,100.0,0.0,0.0
outdoorafro,1,0.9067,1,0,0,0.9312,0.8494,100.0,0.0,0.0
thehappiestnutritionist,1,0.9066,1,0,0,0.8977,0.9274,100.0,0.0,0.0
travelinmicktattoo,1,0.9066,1,0,0,0.9,0.922,100.0,0.0,0.0
follettarosa,1,0.9065,1,0,0,0.8909,0.943,100.0,0.0,0.0
thesprintsisters,1,0.9065,1,0,0,0.9311,0.8491,100.0,0.0,0.0
noboringdays,2,0.9065,2,0,0,0.9086,0.9016,100.0,0.0,0.0
whaelse,1,0.9064,1,0,0,0.9371,0.8346,100.0,0.0,0.0
dance10jenna,2,0.9063,2,0,0,0.902,0.9166,100.0,0.0,0.0
deliciousmag,1,0.9062,1,0,0,0.8928,0.9374,100.0,0.0,0.0
she_sows_seeds,1,0.9062,1,0,0,0.9096,0.8982,100.0,0.0,0.0
ryanstylesnyc,1,0.9062,1,0,0,0.9493,0.8057,100.0,0.0,0.0
elayna.carausu,1,0.9062,1,0,0,0.8713,0.9878,100.0,0.0,0.0
b_charline,1,0.9062,1,0,0,0.9263,0.8592,100.0,0.0,0.0
laurapolko,1,0.9061,1,0,0,0.8946,0.9329,100.0,0.0,0.0
lilfamadventure,1,0.906,1,0,0,0.9221,0.8685,100.0,0.0,0.0
itsannchovie,1,0.906,1,0,0,0.9001,0.9198,100.0,0.0,0.0
malintackdal,1,0.906,1,0,0,0.8854,0.954,100.0,0.0,0.0
dvdprtto,1,0.9059,1,0,0,0.8755,0.9769,100.0,0.0,0.0
cocoquinn3,1,0.9059,1,0,0,0.8883,0.947,100.0,0.0,0.0
mrorlandosoria,2,0.9059,2,0,0,0.8856,0.9532,100.0,0.0,0.0
barbaraschoumacher,1,0.9058,1,0,0,0.9194,0.8741,100.0,0.0,0.0
alexisclairefit,1,0.9056,1,0,0,0.8731,0.9814,100.0,0.0,0.0
moderncalimom,1,0.9056,1,0,0,0.8718,0.9844,100.0,0.0,0.0
daniela_zuccotti,1,0.9056,1,0,0,0.936,0.8348,100.0,0.0,0.0
therealalexbertie,1,0.9055,1,0,0,0.8702,0.988,100.0,0.0,0.0
wizwarek,1,0.9055,1,0,0,0.8751,0.9765,100.0,0.0,0.0
jodiewood_,1,0.9054,1,0,0,0.8984,0.9217,100.0,0.0,0.0
tracweaver,1,0.9053,1,0,0,0.8831,0.957,100.0,0.0,0.0
denisasimam,1,0.9053,1,0,0,0.8747,0.9767,100.0,0.0,0.0
soshewore,1,0.9051,1,0,0,0.8751,0.9751,100.0,0.0,0.0
dr.teema,1,0.905,1,0,0,0.9092,0.8953,100.0,0.0,0.0
vieagency,1,0.905,1,0,0,0.8947,0.929,100.0,0.0,0.0
frankiloveszara,1,0.9049,1,0,0,0.8976,0.922,100.0,0.0,0.0
_tasteofstyle_,2,0.9048,2,0,0,0.9202,0.8689,100.0,0.0,0.0
bradgoreski,1,0.9048,1,0,0,0.8921,0.9345,100.0,0.0,0.0
michellekhare,1,0.9048,1,0,0,0.878,0.9674,100.0,0.0,0.0
susankelechiwatson,1,0.9048,1,0,0,0.8835,0.9546,100.0,0.0,0.0
dittikovacs,1,0.9047,0,0,1,0.9364,0.8308,0.0,0.0,100.0
luxuryexecutive,1,0.9047,1,0,0,0.9392,0.8243,100.0,0.0,0.0
spinmeaneatclean,1,0.9046,1,0,0,0.8781,0.9664,100.0,0.0,0.0
ro.well,1,0.9046,1,0,0,0.9008,0.9135,100.0,0.0,0.0
the_nerdy_dude,1,0.9044,1,0,0,0.8961,0.9236,100.0,0.0,0.0
daniellepascente,1,0.9044,1,0,0,0.8838,0.9526,100.0,0.0,0.0
myscellaneous,1,0.9044,1,0,0,0.8961,0.9236,100.0,0.0,0.0
valeriebrems,1,0.9044,1,0,0,0.8961,0.9236,100.0,0.0,0.0
ouiwegirl,1,0.9043,1,0,0,0.8935,0.9294,100.0,0.0,0.0
revelandglitter,1,0.9042,1,0,0,0.8876,0.9428,100.0,0.0,0.0
missejlouie,1,0.9042,1,0,0,0.9319,0.8396,100.0,0.0,0.0
andrearognstaad,1,0.904,1,0,0,0.8931,0.9294,100.0,0.0,0.0
1ou2cocktails,1,0.904,1,0,0,0.9001,0.9132,100.0,0.0,0.0
hericagabrielli,1,0.9039,1,0,0,0.8729,0.9762,100.0,0.0,0.0
jfrgirls,2,0.9037,2,0,0,0.8926,0.9297,100.0,0.0,0.0
itrentenni,1,0.9037,1,0,0,0.8725,0.9766,100.0,0.0,0.0
gabyguha,1,0.9036,1,0,0,0.8804,0.9578,100.0,0.0,0.0
taralaferrara,1,0.9036,1,0,0,0.9037,0.9035,100.0,0.0,0.0
athleticavocado,1,0.9036,1,0,0,0.9098,0.8891,100.0,0.0,0.0
beyanaverage_,1,0.9036,1,0,0,0.9112,0.8859,100.0,0.0,0.0
ericabohrer,1,0.9036,1,0,0,0.9269,0.8494,100.0,0.0,0.0
emmysomple,1,0.9035,1,0,0,0.9211,0.8624,100.0,0.0,0.0
goddessmafia,1,0.9034,1,0,0,0.8845,0.9476,100.0,0.0,0.0
alyssaquilala,2,0.9031,2,0,0,0.8983,0.9143,100.0,0.0,0.0
maesamigasdf,1,0.9031,1,0,0,0.8783,0.9611,100.0,0.0,0.0
juicybb,2,0.9031,2,0,0,0.9121,0.882,100.0,0.0,0.0
shelby.sheene,1,0.903,1,0,0,0.8842,0.9467,100.0,0.0,0.0
presleyspantry,1,0.903,1,0,0,0.8967,0.9177,100.0,0.0,0.0
oceanitaa,1,0.903,1,0,0,0.8753,0.9677,100.0,0.0,0.0
beverly_lo_reign,1,0.903,1,0,0,0.924,0.854,100.0,0.0,0.0
validatedmagazine,1,0.903,1,0,0,0.8914,0.93,100.0,0.0,0.0
roxanarosuu,1,0.9029,1,0,0,0.9368,0.8239,100.0,0.0,0.0
wineandcats,1,0.9029,1,0,0,0.9153,0.8741,100.0,0.0,0.0
instantscolors,1,0.9029,1,0,0,0.9395,0.8175,100.0,0.0,0.0
amineezack,1,0.9028,1,0,0,0.8991,0.9113,100.0,0.0,0.0
trophdoph,1,0.9028,1,0,0,0.8822,0.9508,100.0,0.0,0.0
jasperrc,1,0.9027,1,0,0,0.8945,0.9218,100.0,0.0,0.0
chasquigirl,1,0.9026,1,0,0,0.932,0.8339,100.0,0.0,0.0
nomanbefore,1,0.9025,1,0,0,0.8915,0.9281,100.0,0.0,0.0
playoutsidegal,2,0.9025,2,0,0,0.9086,0.8883,100.0,0.0,0.0
jackdharding,1,0.9024,1,0,0,0.9009,0.9059,100.0,0.0,0.0
jessalizzi,1,0.9024,1,0,0,0.911,0.8825,100.0,0.0,0.0
joyofspanishcooking,1,0.9022,1,0,0,0.9072,0.8906,100.0,0.0,0.0
nataliecreates,1,0.9022,1,0,0,0.9248,0.8494,100.0,0.0,0.0
kendall_samuelson,1,0.9022,1,0,0,0.9142,0.8741,100.0,0.0,0.0
thatonefashionblogger,1,0.9022,1,0,0,0.9192,0.8624,100.0,0.0,0.0
anyasfashionhobby,1,0.9022,1,0,0,0.883,0.9469,100.0,0.0,0.0
thearlenedavilmar,1,0.9021,1,0,0,0.8707,0.9754,100.0,0.0,0.0
alinaal.jpg,1,0.9021,1,0,0,0.8805,0.9526,100.0,0.0,0.0
sbenayas,1,0.9019,1,0,0,0.8881,0.934,100.0,0.0,0.0
romicalypso,1,0.9019,1,0,0,0.8754,0.9637,100.0,0.0,0.0
datfoodporn,1,0.9018,1,0,0,0.9329,0.8294,100.0,0.0,0.0
xlbcr,1,0.9018,1,0,0,0.8923,0.924,100.0,0.0,0.0
dearestmercy,2,0.9017,2,0,0,0.8813,0.9494,100.0,0.0,0.0
fash.n.franzi,1,0.9016,1,0,0,0.8651,0.9869,100.0,0.0,0.0
sierramistttt,1,0.9016,1,0,0,0.888,0.9335,100.0,0.0,0.0
somethingswanky,1,0.9015,1,0,0,0.9258,0.8447,100.0,0.0,0.0
gatheredgrace,1,0.9014,1,0,0,0.891,0.9258,100.0,0.0,0.0
tarynerenee,2,0.9014,2,0,0,0.9015,0.9012,100.0,0.0,0.0
barbaraffs_,2,0.9014,2,0,0,0.9022,0.8995,100.0,0.0,0.0
gusttavolimanaveiaoficial,1,0.9012,1,0,0,0.8676,0.9795,100.0,0.0,0.0
freddieharrel,1,0.9012,1,0,0,0.9173,0.8635,100.0,0.0,0.0
rubina_muartistry,1,0.9012,1,0,0,0.8687,0.9769,100.0,0.0,0.0
bryanadamc,1,0.9011,1,0,0,0.8677,0.9791,100.0,0.0,0.0
earthtogiddi,2,0.9011,2,0,0,0.8872,0.9337,100.0,0.0,0.0
zerowasteguy,1,0.9009,1,0,0,0.891,0.9239,100.0,0.0,0.0
roberta.marta,1,0.9008,1,0,0,0.8963,0.9113,100.0,0.0,0.0
deeplydistressed,1,0.9008,1,0,0,0.8842,0.9394,100.0,0.0,0.0
theclevergoose,1,0.9008,1,0,0,0.8923,0.9206,100.0,0.0,0.0
mrjasonsantos,1,0.9007,1,0,0,0.9073,0.8854,100.0,0.0,0.0
lois.park,1,0.9007,1,0,0,0.902,0.8977,100.0,0.0,0.0
mummytodex,1,0.9007,1,0,0,0.8955,0.9127,100.0,0.0,0.0
danakadan,1,0.9005,1,0,0,0.8702,0.9711,100.0,0.0,0.0
alexaolavarria,1,0.9005,1,0,0,0.8933,0.9174,100.0,0.0,0.0
mylindseymckeon,1,0.9004,1,0,0,0.8594,0.9961,100.0,0.0,0.0
cindyloubindi,3,0.9004,3,0,0,0.8885,0.9279,100.0,0.0,0.0
ladyandredstyle,1,0.9003,1,0,0,0.9221,0.8494,100.0,0.0,0.0
oliviacaridi,1,0.9003,1,0,0,0.8716,0.9672,100.0,0.0,0.0
rebeccajkeil,1,0.9001,1,0,0,0.9,0.9004,100.0,0.0,0.0
oliviagrace,1,0.9001,1,0,0,0.8741,0.9608,100.0,0.0,0.0
noasantos,1,0.9,1,0,0,0.8785,0.9501,100.0,0.0,0.0
abeer_sadiq,1,0.8999,1,0,0,0.8983,0.9035,100.0,0.0,0.0
faiithmarone,1,0.8998,1,0,0,0.8577,0.9981,100.0,0.0,0.0
mystiquemodels,1,0.8998,1,0,0,0.8733,0.9617,100.0,0.0,0.0
el.vino,1,0.8997,1,0,0,0.877,0.9527,100.0,0.0,0.0
lodofasho,1,0.8997,1,0,0,0.8966,0.9069,100.0,0.0,0.0
thelittlewhiteboots,1,0.8997,1,0,0,0.8992,0.9008,100.0,0.0,0.0
uniquelywomen,2,0.8996,2,0,0,0.9298,0.8291,100.0,0.0,0.0
tk133,2,0.8995,2,0,0,0.8978,0.9035,100.0,0.0,0.0
yourtrendytherapist,1,0.8995,1,0,0,0.9005,0.8973,100.0,0.0,0.0
gayvegas,1,0.8995,1,0,0,0.9027,0.892,100.0,0.0,0.0
anygabriellyofficial,1,0.8994,1,0,0,0.8652,0.9793,100.0,0.0,0.0
modecocktail,1,0.8994,1,0,0,0.8594,0.9927,100.0,0.0,0.0
taylorwardx,1,0.8993,1,0,0,0.8842,0.9345,100.0,0.0,0.0
natalietallii,1,0.8993,1,0,0,0.8625,0.9852,100.0,0.0,0.0
nicolefserrao,1,0.8992,1,0,0,0.8863,0.9294,100.0,0.0,0.0
mannievdw,1,0.8991,1,0,0,0.8651,0.9785,100.0,0.0,0.0
brown.eyed.flower.child,2,0.899,2,0,0,0.8698,0.9672,100.0,0.0,0.0
caroko__,1,0.8989,1,0,0,0.8613,0.9865,100.0,0.0,0.0
dirtydiaperdiaries,1,0.8989,1,0,0,0.9145,0.8624,100.0,0.0,0.0
rija_imran,1,0.8989,1,0,0,0.8688,0.969,100.0,0.0,0.0
xoalexandram,1,0.8989,1,0,0,0.9145,0.8624,100.0,0.0,0.0
london.gentleman,1,0.8988,1,0,0,0.8935,0.9111,100.0,0.0,0.0
blondeandambitiousblog,1,0.8986,1,0,0,0.8965,0.9036,100.0,0.0,0.0
kareemaq,1,0.8986,1,0,0,0.8694,0.9667,100.0,0.0,0.0
the_destinationdesigner,1,0.8985,1,0,0,0.8668,0.9726,100.0,0.0,0.0
rachelkaejenkins,1,0.8984,1,0,0,0.9257,0.8348,100.0,0.0,0.0
mayabastianelli,1,0.8984,1,0,0,0.8817,0.9375,100.0,0.0,0.0
michellesfairytale_,1,0.8984,1,0,0,0.892,0.9135,100.0,0.0,0.0
ligiauriarte,2,0.8983,2,0,0,0.9046,0.8835,100.0,0.0,0.0
itsgeorgieboy,1,0.8982,1,0,0,0.8702,0.9637,100.0,0.0,0.0
findingalexx,1,0.8981,1,0,0,0.8871,0.9239,100.0,0.0,0.0
gi_raimo,1,0.898,1,0,0,0.8696,0.9644,100.0,0.0,0.0
garmentgames,1,0.898,1,0,0,0.8693,0.965,100.0,0.0,0.0
laurakca,1,0.898,1,0,0,0.8621,0.9819,100.0,0.0,0.0
whathannahdidnext,1,0.8979,1,0,0,0.8804,0.9386,100.0,0.0,0.0
cristina_kovacs,1,0.8979,1,0,0,0.8747,0.9521,100.0,0.0,0.0
nytoanywhere,1,0.8978,1,0,0,0.8865,0.9241,100.0,0.0,0.0
juliadoorman,1,0.8978,1,0,0,0.8707,0.9611,100.0,0.0,0.0
sochicsomiche,2,0.8978,2,0,0,0.8918,0.912,100.0,0.0,0.0
saranichols2412,1,0.8978,1,0,0,0.8831,0.9321,100.0,0.0,0.0
gaiaviolagiraudi,1,0.8977,1,0,0,0.8669,0.9695,100.0,0.0,0.0
juju_pants,1,0.8977,1,0,0,0.8694,0.9637,100.0,0.0,0.0
laura_summers,1,0.8977,1,0,0,0.8724,0.9567,100.0,0.0,0.0
rattlesandheels,1,0.8976,1,0,0,0.8757,0.9487,100.0,0.0,0.0
atomicmari,2,0.8975,2,0,0,0.8872,0.9214,100.0,0.0,0.0
cocoelif,2,0.8975,2,0,0,0.9002,0.8914,100.0,0.0,0.0
meghanmakeup_,1,0.8974,1,0,0,0.8609,0.9825,100.0,0.0,0.0
